"block key","route id","road segment length","actual crashes 2022","predicted crashes","aadt 2022","travel lane width","speed limit","difference","geom"
"9a71836979901154da77299da5f068fa",11021322,138.33452,0,101.93274,4431,10,20.0,-101.93274,"LINESTRING Z(-77.01574304800728 38.97617413820889 0, -77.0157882520293 38.97612119975716 0, -77.01591961178441 38.975939963388186 0, -77.01592999531664 38.975926990122915 0, -77.01594060969497 38.97591419698979 0, -77.01603036914521 38.97580104134874 0, -77.01604559818819 38.97578167156496 0, -77.01606013471452 38.97576194154506 0, -77.01607420957424 38.97574203142207 0, -77.0160877073225 38.975721761047545 0, -77.01610051261618 38.975701400684365 0, -77.01611274079914 38.97568068007005 0, -77.01612439191241 38.975659779369295 0, -77.0161353505522 38.975638698598246 0, -77.01614573212322 38.975617437741164 0, -77.01615542122173 38.975595996814086 0, -77.01616776330305 38.97556879025174 0, -77.0161792975049 38.97554140363511 0, -77.01619013923224 38.97551383694846 0, -77.01620005767766 38.97548609022393 0, -77.0162092836502 38.97545816342978 0, -77.01621758636325 38.97543014668049 0, -77.01622519660505 38.97540194986193 0, -77.01623199897261 38.97537357299022 0, -77.01623799348724 38.97534510614782 0, -77.01624306476674 38.975316639433245 0, -77.0162718743436 38.9751354798965 0, -77.01627406408849 38.97512268790304 0, -77.01629117899687 38.97502424356526 0)"
"9abe3b370586656edea63552b6cf3cca",11069812,97.82938,147,144.83937,10275,10,20.0,2.1606283,"LINESTRING Z(-77.05704936903787 38.904949089682425 0, -77.05733278074062 38.90502813437464 0, -77.05790591385122 38.905187993212536 0, -77.05811154634763 38.9052453463896 0)"
"9af222064e48bdec0b6eb133e2e924d2",13005102,76.14071,203,74.517685,2148,11,20.0,128.48232,"LINESTRING Z(-76.9288448599631 38.88298775017858 0, -76.92885968033987 38.88291974586087 0, -76.9288626910524 38.882905604521994 0, -76.92897488321918 38.88239255487098 0, -76.92899259750168 38.88231167028998 0)"
"9b6a8d440c5843d6b6bdd502ce490136",11002402,46.859303,49,82.15569,3089,16,20.0,-33.155693,"LINESTRING Z(-77.05142792748865 38.90070297992306 0, -77.05142860424922 38.90074621975578 0, -77.05143023932224 38.90077549620756 0, -77.05143216329319 38.90080572741815 0, -77.05143245477501 38.90081026750348 0, -77.05143213724499 38.900849544094534 0, -77.05143037942038 38.90092183695977 0, -77.051425453388 38.90112495963119 0)"
"9bca23f635512ac99d89c39334e13426",12000402,212.78209,119,86.44112,3074,13,21.6,32.55888,"LINESTRING Z(-77.00057434275803 38.90373453078509 0, -77.00057342109011 38.90381335388874 0, -77.00057180817406 38.9039522627155 0, -77.0005758562108 38.90554998411202 0, -77.00057585635457 38.90556773056403 0, -77.00057551115792 38.90565123798136 0)"
"9bca29cf4e9cdd42b6555b4993e6237b",11036722,67.26403,224,206.15392,20540,10,25.0,17.846092,"LINESTRING Z(-77.01997823151453 38.91545767100858 0, -77.02004263850426 38.915486360533784 0, -77.020092456958 38.91550707114807 0, -77.02011909602994 38.91551823689954 0, -77.02040557595943 38.91563770079844 0, -77.02054774410631 38.91569805875139 0, -77.02056677215302 38.91570616290484 0, -77.02066041322 38.915745873140395 0)"
"9be27034e1199e28ba71ccce6388a9c6",11001602,134.74942,504,140.42426,9541,10,20.0,363.57574,"LINESTRING Z(-77.03654434105336 38.90253298381493 0, -77.03654413135797 38.902641237304586 0, -77.03654403933292 38.90268663945116 0, -77.03654392218338 38.902750508736226 0, -77.03654352385468 38.90309814132985 0, -77.0365413983784 38.90345000836902 0, -77.03654081257847 38.90374678881405 0)"
"9bf5b98b634f61ed0182e139828f7fc6",13033282,106.72556,35,88.292175,3061,9,20.0,-53.292175,"LINESTRING Z(-76.95749789084961 38.88363813381344 0, -76.95735670253507 38.8836386228557 0, -76.9573369937901 38.883638705742484 0, -76.95709265222983 38.883638436071465 0, -76.95682468323884 38.883638247241805 0, -76.95655244979568 38.88363805621116 0, -76.95638763448201 38.883637904703825 0, -76.95626788401516 38.883637859929266 0)"
"9bfe6c5b6bd51d32b282006b6d99aee4",13059602,81.06912,84,115.44228,6047,10,20.0,-31.442276,"LINESTRING Z(-76.96088724534299 38.877854696352244 0, -76.96081907857236 38.877831251673946 0, -76.96075499219202 38.877806655252236 0, -76.96016829757535 38.87755841043979 0, -76.96015251248791 38.87755200909365 0, -76.96006079785441 38.87751459292001 0)"
"9c2434c3719b8273c85310d7bd9de187",11001602,135.25456,35,196.78125,21401,10,20.0,-161.78125,"LINESTRING Z(-77.03649790013597 38.919153184576345 0, -77.0364989559338 38.91918831673189 0, -77.03649942447063 38.91920254974622 0, -77.03650176872546 38.919276777648705 0, -77.03650223767843 38.9192918214123 0, -77.03649960184752 38.91954910011651 0, -77.03649607534365 38.919868626636294 0, -77.03649779997704 38.92030931350569 0, -77.03649780587864 38.920320844163264 0, -77.03649679395659 38.92037147128052 0)"
"9c26b6aea5aa0879dc5ccaeebb1a8dac",11001502,189.67361,154,94.975716,3472,13,25.0,59.02429,"LINESTRING Z(-77.03552686740123 38.92705774673891 0, -77.0355269843428 38.92706098969724 0, -77.03554951183693 38.92713917503152 0, -77.035554132955 38.92715538859479 0, -77.03587108978536 38.927925322544034 0, -77.03599440727572 38.928218775517166 0, -77.0361385096203 38.92856113706286 0, -77.03614843793157 38.92858104236574 0, -77.03619934928017 38.92868273046824 0)"
"9c571d680245d829632ce1197f112d1c",11089442,69.675705,21,116.03564,6552,15,21.6,-95.03564,"LINESTRING Z(-77.03024645363571 38.908580712449904 0, -77.03024542029029 38.90859089214937 0, -77.030064545693 38.908922716238166 0, -77.03005867115937 38.908935960018745 0, -77.03005302721634 38.90894920373968 0, -77.03003379543892 38.90900316867888 0, -77.0300298810855 38.909016772287735 0, -77.03002608206494 38.90903046595026 0, -77.03002262897064 38.909044249607206 0, -77.02999824050943 38.90917361571996 0)"
ee1452643376d36f8d06a0d1564843a0,11003502,110.16634,35,135.44524,8751,10,20.0,-100.44524,"LINESTRING Z(-77.06916385174748 38.9106998545164 0, -77.06916715630523 38.910778405332 0, -77.0691753025191 38.91097487251735 0, -77.06918942258484 38.911267725444965 0, -77.06920016531072 38.91152580814748 0, -77.0692038259882 38.91161480841833 0, -77.06920689836993 38.91169164777192 0)"
ee7fb4fa6d9f54cb381c9838d2bf23c4,12034382,109.60091,14,62.774384,1622,16,20.0,-48.774384,"LINESTRING Z(-77.00477489401408 38.89734777796347 0, -77.0046495872328 38.8973484136058 0, -77.00464509140383 38.89734841378475 0, -77.00461050810384 38.89734841515537 0, -77.00397959344465 38.8973486185304 0, -77.00365393389707 38.89734592666685 0, -77.00351153134721 38.89734485003296 0)"
ef0c02cf4ec70e34a088ae606bd537e5,11063762,115.64421,21,120.00668,5923,12,25.0,-99.006676,"LINESTRING Z(-77.06204849265717 38.96582049235195 0, -77.06198474751471 38.9658948442247 0, -77.0617361058444 38.96618513149275 0, -77.06137933639155 38.96660267149726 0, -77.06137391843049 38.966608890032774 0, -77.0613074055463 38.96668675619352 0)"
ef6e0aed2979f576b40165d52c0db215,13089892,260.50256,21,103.58584,4726,11,20.0,-82.58584,"LINESTRING Z(-76.99902499740416 38.87934151850926 0, -76.99899912409097 38.879342085819616 0, -76.99895191841827 38.879332239232774 0, -76.99884963577574 38.87930395191766 0, -76.99868911845611 38.879259664968465 0, -76.99825742357376 38.87914742376121 0, -76.99773581447083 38.87900445161876 0, -76.99719576807884 38.87885463032289 0, -76.9967622113936 38.87873336613378 0, -76.9963710666016 38.87862435307346 0, -76.99629834657408 38.87860327115011 0, -76.9961909376757 38.87857209865432 0)"
efb2921720769ea47c2e21e08052bd9a,13013262,225.97514,644,105.4609,4684,9,20.0,538.5391,"LINESTRING Z(-76.99275184091331 38.8309166191238 0, -76.99261932649054 38.831021694567276 0, -76.99232463774979 38.83125242739345 0, -76.99201330330115 38.83149698632248 0, -76.99166107715249 38.831772350444936 0, -76.99135031428695 38.83201474559515 0, -76.99133267975239 38.83202852723664 0, -76.99098932906644 38.83229677328164 0, -76.9909802295403 38.83230379918026 0, -76.99091204064642 38.83235631323239 0)"
efba969a9d88488433505d13743f03a3,11053492,144.13272,70,170.85129,14407,9,21.6,-100.85129,"LINESTRING Z(-77.04001370373888 38.90374865070523 0, -77.04025689272173 38.90374941394223 0, -77.04029760099596 38.903749544040984 0, -77.04086359654826 38.90375047347847 0, -77.04152290589411 38.90375079951825 0, -77.04154487978727 38.903750791705974 0, -77.04167529373775 38.903751024514605 0)"
f007aee9d4c3d7cd56f019221532f78d,13009362,116.84098,35,187.67723,16490,10,25.0,-152.67723,"LINESTRING Z(-76.98031040798183 38.84691059430373 0, -76.98026432518708 38.84692617112791 0, -76.98020003951329 38.84694841109541 0, -76.98018586902111 38.846953273250094 0, -76.98014543094114 38.84696831047859 0, -76.98010499276887 38.84698361794628 0, -76.98006490009293 38.84699919571221 0, -76.98002492252013 38.847015043737215 0, -76.97998506002511 38.84703125210599 0, -76.97994554305056 38.84704764068927 0, -76.97990614115307 38.847064389616605 0, -76.97986685435725 38.847081408803746 0, -76.97982791308145 38.84709860820616 0, -76.9797890868813 38.847116167953104 0, -76.97973413084007 38.84714183248609 0, -76.97967963536624 38.84716812766418 0, -76.97962560048482 38.84719496340363 0, -76.97957214139166 38.84722233972526 0, -76.97951902764108 38.84725043675815 0, -76.97946660490004 38.847278984310435 0, -76.97941464272257 38.84730816251113 0, -76.97936314110807 38.847337971360936 0, -76.97931221527867 38.84736832079637 0, -76.97926566741538 38.847396869298784 0, -76.97926186526018 38.847399120733854 0, -76.97919411697765 38.84744180869302 0, -76.97916750138049 38.84745919023892 0)"
f00813f72b01f7c12519e890266ec10f,11072862,261.96478,238,67.6504,1623,11,21.6,170.3496,"LINESTRING Z(-77.01216481356784 38.91112822120329 0, -77.01226570102862 38.91112830073767 0, -77.01238007859801 38.91112846883956 0, -77.01281083889047 38.91112689097837 0, -77.01326362176928 38.91112702061581 0, -77.013655653376 38.91112852488371 0, -77.01378823687537 38.91112903179466 0, -77.01413644243952 38.91112772901096 0, -77.01464590673778 38.91112766625252 0, -77.01465390855341 38.91112766524909 0, -77.01504662028763 38.911128335997184 0, -77.01507429231069 38.91112851259674 0, -77.0151801377491 38.9111289493085 0, -77.01518509564646 38.91112894866417 0)"
f0153eb496db938bdf024b4a81765e1c,12015342,75.03609,287,264.1899,33020,11,30.0,22.810102,"LINESTRING Z(-76.97125559920093 38.89799581565525 0, -76.97118507651977 38.89798383517536 0, -76.97114042047875 38.89797659944482 0, -76.97095259863019 38.89794406873657 0, -76.97082327738306 38.897919975171106 0, -76.97061697717682 38.89788623218581 0, -76.97041067766267 38.89785129072367 0)"
f0510c72c988054e0aa6d080734765b8,12002002,74.40523,0,65.83191,1477,8,20.0,-65.83191,"LINESTRING Z(-76.97622382893908 38.93509578053888 0, -76.97622322686327 38.93517190057015 0, -76.97622262574754 38.93524513794388 0, -76.97622575230753 38.93555385308125 0, -76.97622585944737 38.93557844576609 0, -76.97622637361302 38.93576599870367 0)"
f054106172b687a697591b6de021422b,11025352,76.11441,70,242.43152,30279,10,25.0,-172.43152,"LINESTRING Z(-77.04797398373921 38.89210893556348 0, -77.04857672765317 38.892110668294265 0, -77.04869788688653 38.89211031155948 0, -77.04885129838749 38.892109869147774 0)"
f074c69ce0218a2e61116f450f6e55c1,15081252,62.22293,14,160.4759,12508,10,21.6,-146.4759,"LINESTRING Z(-77.0090813228992 38.87128254356061 0, -77.00899572802916 38.87120784347961 0, -77.00888271951645 38.871138451374875 0, -77.0087697119976 38.87107535603557 0, -77.008668815508 38.871009115753935 0, -77.00860827374504 38.870936557523216 0, -77.00858063501032 38.87089181480475 0)"
f10bf212e50c78b35ab630e86dab38ba,13000402,33.581684,189,95.04486,3389,12,25.0,93.95514,"LINESTRING Z(-77.00057306675998 38.831269794306465 0, -77.00057318090185 38.83114205427516 0, -77.000573180822 38.831132144963796 0, -77.00057318023055 38.831058725974444 0, -77.00057317949394 38.830967290054026 0)"
f130fe1e612fc2bc88699c4f9bf11436,11042442,112.93141,119,79.91008,2349,8,20.0,39.08992,"LINESTRING Z(-77.0501336974528 38.899581551099125 0, -77.05020278589112 38.89958206193047 0, -77.05027251972776 38.899582320209085 0, -77.05029005405807 38.89958238472882 0, -77.050401761089 38.899581615916794 0, -77.0505045932467 38.89958337317666 0, -77.05061364912756 38.899583055726325 0, -77.05071774925831 38.89958463208197 0, -77.05083706716269 38.89958710255954 0, -77.05095603691488 38.89958633005672 0, -77.05104999011444 38.89958484769871 0, -77.05117380231981 38.89958497369407 0, -77.05128550947484 38.89958438420422 0, -77.05134238934664 38.89958449434448 0, -77.05136401614386 38.89958452987918 0, -77.05143537421868 38.89958307516063 0)"
f131e12d83e4029d71f358cc3d667e5d,11064222,100.5972,154,107.74394,5060,10,20.0,46.256058,"LINESTRING Z(-77.03995929200298 38.91336648530745 0, -77.03991679342668 38.9134118297976 0, -77.03985558048166 38.91347687288657 0, -77.03979472487183 38.913541924829275 0, -77.03973350017851 38.91360697686495 0, -77.03967228682359 38.913671884730505 0, -77.03961106190704 38.913736936700516 0, -77.03946378296133 38.91390194723388 0, -77.03935754565858 38.914014028780265 0, -77.03927723686596 38.91409935575865 0)"
f153135099289a632c2218c5be15cffc,11017482,132.35414,7,115.95689,4918,8,25.0,-108.95689,"LINESTRING Z(-77.05570050342017 38.9497166420548 0, -77.05572680251069 38.94971212538192 0, -77.05576901997662 38.94970552920614 0, -77.0557896676453 38.94970272678791 0, -77.05581146879419 38.949699743649774 0, -77.05585414896478 38.94969476871245 0, -77.05589682976517 38.949690604504305 0, -77.05593974185064 38.949687160832184 0, -77.05598276993096 38.94968452783379 0, -77.05602579857461 38.94968261548161 0, -77.05607148196543 38.949682503495936 0, -77.05611728078927 38.94968248151977 0, -77.0561630795421 38.94968236944298 0, -77.05620887829481 38.94968225734818 0, -77.05625456168512 38.94968214529095 0, -77.05630036043752 38.94968203316035 0, -77.05634615918979 38.94968192101179 0, -77.0563919579419 38.949681808845305 0, -77.05643764133164 38.94968169671653 0, -77.05648344008347 38.94968158451421 0, -77.05691316556334 38.94968263725352 0, -77.0571125117931 38.949682810281246 0, -77.05712289439796 38.94968280520837 0, -77.05722395182443 38.949682845866946 0)"
f15461505e337c54f2e02ae6f98eff96,13082352,22.824814,154,148.24042,10584,9,20.0,5.7595835,"LINESTRING Z(-76.98340938477773 38.85349282032999 0, -76.98337943909482 38.853458043521556 0, -76.98336101554152 38.853417142613615 0, -76.98334155510746 38.85337642172322 0, -76.98332693063712 38.85334741248253 0, -76.9833211729797 38.85333597095063 0, -76.98330490150218 38.85330512375136 0)"
f183dc421a17e6c32b3ecc9f97b7f22c,12002102,151.80234,147,95.57549,3096,8,25.0,51.424507,"LINESTRING Z(-76.97498382370419 38.89478684835537 0, -76.97498008297559 38.89480357609553 0, -76.9749767349558 38.89481807885248 0, -76.97497304114546 38.89483249145154 0, -76.97496900151275 38.89484690397636 0, -76.97496484660478 38.89486131647629 0, -76.97496046098969 38.894876179345005 0, -76.97488178249434 38.89515007992048 0, -76.97464168065429 38.895985941520266 0, -76.97462736871665 38.89603593485 0, -76.97460278459386 38.89612141891054 0)"
f1c100d8f90b5dc80cf722b524ec068b,12002002,118.83775,56,70.16059,1477,8,25.0,-14.160589,"LINESTRING Z(-76.97622415060404 38.93724426026028 0, -76.97622414820098 38.937251466898665 0, -76.97622495073027 38.937266060505614 0, -76.97622504889141 38.93731758799311 0, -76.97622585881525 38.937655939837725 0, -76.97622381852997 38.938240127508855 0, -76.97622369838 38.93825454075946 0, -76.97622379365785 38.93831471620156 0)"
f1d16a6524b57dc5a9f315fecd09cfad,14068382,132.21678,315,87.89366,2810,8,21.6,227.10634,"LINESTRING Z(-77.01065188949751 38.872041576145605 0, -77.01076136447126 38.872041746274675 0, -77.01078245281673 38.87204183441307 0, -77.01152596066302 38.87204239397081 0, -77.01206838031081 38.87204287966886 0, -77.012175435302 38.87204295863833 0)"
f218ddb9ac78baba6d7f08e5f40c4faa,15031912,92.29246,70,187.45221,18541,10,21.6,-117.45221,"LINESTRING Z(-76.92605726200216 38.889767251624896 0, -76.9249935294151 38.889761357569505 0)"
f21d99cb604ad1387dbcb38c044fd739,11001502,79.34631,133,113.75652,4248,10,30.0,19.243473,"LINESTRING Z(-77.03454288401477 38.915580623786724 0, -77.03454315058363 38.91565485239169 0, -77.03454315389983 38.915661698725536 0, -77.03453765989939 38.9162220187784 0, -77.03453688825444 38.91629534684806 0)"
f332cfc0ff41e0c9b35f23d9bfd43dab,13061162,30.460297,28,139.4219,9563,10,20.0,-111.42191,"LINESTRING Z(-76.96932187678553 38.87416960139187 0, -76.96923392888824 38.874215070684265 0, -76.96911243840829 38.87427791725862 0, -76.96902910091818 38.874320955346924 0)"
a738fe94de86007ea4de434db6e7c010,12092622,51.312504,70,134.56853,8616,10,20.0,-64.56853,"LINESTRING Z(-76.98922602132473 38.90743888223565 0, -76.98922183559277 38.90744259328917 0, -76.98917686489999 38.90748240603199 0, -76.98912808895713 38.907525461408554 0, -76.98911805702265 38.90753428865596 0, -76.98905924905976 38.90758617124992 0, -76.98900032571704 38.90763805380286 0, -76.9889412870082 38.90768984623125 0, -76.98888224822761 38.90774154854584 0, -76.98885780243882 38.90776307616874 0, -76.98883324135477 38.9077845136919 0)"
a747f5b83a21eccb71dae7023e71e49c,11041342,25.789639,21,114.66239,6106,11,20.0,-93.66239,"LINESTRING Z(-77.01927758869496 38.943682594247925 0, -77.01928670152492 38.943682502661716 0, -77.01935268178602 38.94367726694919 0, -77.01936387054562 38.943675643604365 0, -77.01941785329339 38.94366734702428 0, -77.01943942287143 38.94366238888089 0, -77.01948152391937 38.94365274300375 0, -77.01954311693905 38.943633635152125 0, -77.0195636474603 38.94362552425886 0)"
a75d14417d3428e7e6d4a2a088ed62a2,12066952,106.41947,0,97.41783,4645,16,20.0,-97.41783,"LINESTRING Z(-76.97505485293823 38.89393626625296 0, -76.97504031550591 38.89397382805221 0, -76.97502474073399 38.89401102929281 0, -76.9750081285579 38.89404805014175 0, -76.97499036376705 38.894084710406545 0, -76.97496821604494 38.89412866650911 0, -76.97494422415637 38.89417199162576 0, -76.97492323296748 38.894204957755846 0, -76.97490143494582 38.894237653457544 0, -76.9748788301223 38.8942699886467 0, -76.97485253521695 38.89430610655239 0, -76.9748253182615 38.89434177383468 0, -76.97479706398212 38.8943769904682 0, -76.97476788761898 38.89441184656075 0, -76.97473790453978 38.89444607188547 0, -76.97470688413429 38.89447984655922 0, -76.97467494167469 38.8945131706062 0, -76.97464219249733 38.894545863883266 0, -76.97462616392512 38.89456162504947 0, -76.97456966167863 38.894613230720005 0, -76.97451004780737 38.89466249350787 0, -76.97446150384086 38.89470130897719 0, -76.97441065506344 38.89473814208002 0)"
